# Time           	totalLift        	frontLift        	rearLift         	drag             	side             	Xmoment          	Ymoment          	Zmoment          
120	-6.8483620934e-01	-2.4158310298e-01	-4.4325310636e-01	1.4875130617e-01	0.0000000000e+00	-8.3061327254e-01	2.5208750423e-01	-1.8041512340e-01
121	-6.8463141986e-01	-2.4150567360e-01	-4.4312574627e-01	1.4865627356e-01	0.0000000000e+00	-8.3036489073e-01	2.5202509083e-01	-1.8029986175e-01
122	-6.8432107026e-01	-2.4138944066e-01	-4.4293162959e-01	1.4854793496e-01	0.0000000000e+00	-8.2998847882e-01	2.5192773616e-01	-1.8016846175e-01
123	-6.8391034790e-01	-2.4123590505e-01	-4.4267444285e-01	1.4842801865e-01	0.0000000000e+00	-8.2949032841e-01	2.5179817225e-01	-1.8002301956e-01
124	-6.8340649707e-01	-2.4104736246e-01	-4.4235913461e-01	1.4829931093e-01	0.0000000000e+00	-8.2887922581e-01	2.5163971519e-01	-1.7986691458e-01
125	-6.8283448475e-01	-2.4083015279e-01	-4.4200433196e-01	1.4817480293e-01	0.0000000000e+00	-8.2818545258e-01	2.5146772397e-01	-1.7971590329e-01
126	-6.8220390461e-01	-2.4058855870e-01	-4.4161534591e-01	1.4805449425e-01	0.0000000000e+00	-8.2742064456e-01	2.5128348401e-01	-1.7956998522e-01
127	-6.8152550629e-01	-2.4032664003e-01	-4.4119886627e-01	1.4794014853e-01	0.0000000000e+00	-8.2659783957e-01	2.5109028280e-01	-1.7943129939e-01
128	-6.8078767147e-01	-2.4004215793e-01	-4.4074551354e-01	1.4782358898e-01	0.0000000000e+00	-8.2570294618e-01	2.5087919452e-01	-1.7928992849e-01
129	-6.7999918457e-01	-2.3973828878e-01	-4.4026089578e-01	1.4770662170e-01	0.0000000000e+00	-8.2474661870e-01	2.5065325875e-01	-1.7914806307e-01
130	-6.7916251823e-01	-2.3941625665e-01	-4.3974626158e-01	1.4758835488e-01	0.0000000000e+00	-8.2373185611e-01	2.5041250616e-01	-1.7900462149e-01
131	-6.7828478107e-01	-2.3907901213e-01	-4.3920576895e-01	1.4746920385e-01	0.0000000000e+00	-8.2266728020e-01	2.5015844602e-01	-1.7886010748e-01
132	-6.7735059345e-01	-2.3872404067e-01	-4.3862655278e-01	1.4733693740e-01	0.0000000000e+00	-8.2153423754e-01	2.4987814014e-01	-1.7869968625e-01
133	-6.7645376610e-01	-2.3838872097e-01	-4.3806504512e-01	1.4719812068e-01	0.0000000000e+00	-8.2044650781e-01	2.4959540518e-01	-1.7853132043e-01
134	-6.7555581355e-01	-2.3805395732e-01	-4.3750185623e-01	1.4706253809e-01	0.0000000000e+00	-8.1935741338e-01	2.4930987363e-01	-1.7836687717e-01
135	-6.7466619022e-01	-2.3772229985e-01	-4.3694389037e-01	1.4693454145e-01	0.0000000000e+00	-8.1827842116e-01	2.4902698816e-01	-1.7821163463e-01
136	-6.7378194010e-01	-2.3739220758e-01	-4.3638973252e-01	1.4681377395e-01	0.0000000000e+00	-8.1720594590e-01	2.4874690618e-01	-1.7806516007e-01
137	-6.7289738636e-01	-2.3706220339e-01	-4.3583518297e-01	1.4669654126e-01	0.0000000000e+00	-8.1613310240e-01	2.4846622448e-01	-1.7792297273e-01
138	-6.7202539258e-01	-2.3673620559e-01	-4.3528918699e-01	1.4658685094e-01	0.0000000000e+00	-8.1507549243e-01	2.4819122675e-01	-1.7778993329e-01
139	-6.7115515966e-01	-2.3641049225e-01	-4.3474466741e-01	1.4648205459e-01	0.0000000000e+00	-8.1402001813e-01	2.4791771894e-01	-1.7766282956e-01
140	-6.7028465797e-01	-2.3608523526e-01	-4.3419942271e-01	1.4637832938e-01	0.0000000000e+00	-8.1296421786e-01	2.4764273432e-01	-1.7753702496e-01
141	-6.6941973641e-01	-2.3576247859e-01	-4.3365725782e-01	1.4627626655e-01	0.0000000000e+00	-8.1191518553e-01	2.4736847403e-01	-1.7741323662e-01
142	-6.6856678406e-01	-2.3544503708e-01	-4.3312174698e-01	1.4617518534e-01	0.0000000000e+00	-8.1088067022e-01	2.4709588737e-01	-1.7729063884e-01
143	-6.6771715094e-01	-2.3513108446e-01	-4.3258606648e-01	1.4606945688e-01	0.0000000000e+00	-8.0985018068e-01	2.4681872752e-01	-1.7716240459e-01
144	-6.6688003875e-01	-2.3482279511e-01	-4.3205724364e-01	1.4596427746e-01	0.0000000000e+00	-8.0883487733e-01	2.4654306066e-01	-1.7703483625e-01
145	-6.6605896027e-01	-2.3452141268e-01	-4.3153754759e-01	1.4586013339e-01	0.0000000000e+00	-8.0783902070e-01	2.4627016865e-01	-1.7690852364e-01
146	-6.6525900402e-01	-2.3422883011e-01	-4.3103017391e-01	1.4575771784e-01	0.0000000000e+00	-8.0686878246e-01	2.4600167974e-01	-1.7678430749e-01
147	-6.6448096758e-01	-2.3394560539e-01	-4.3053536219e-01	1.4565573879e-01	0.0000000000e+00	-8.0592512997e-01	2.4573719599e-01	-1.7666062076e-01
148	-6.6373146114e-01	-2.3367365092e-01	-4.3005781022e-01	1.4555667291e-01	0.0000000000e+00	-8.0501608049e-01	2.4548019913e-01	-1.7654046731e-01
149	-6.6301474272e-01	-2.3341416624e-01	-4.2960057649e-01	1.4546217581e-01	0.0000000000e+00	-8.0414679844e-01	2.4523301281e-01	-1.7642585516e-01
150	-6.6233542282e-01	-2.3316834432e-01	-4.2916707849e-01	1.4537422909e-01	0.0000000000e+00	-8.0332287569e-01	2.4499841771e-01	-1.7631918774e-01
151	-6.6169348543e-01	-2.3293629547e-01	-4.2875718996e-01	1.4529229382e-01	0.0000000000e+00	-8.0254429286e-01	2.4477611810e-01	-1.7621981140e-01
152	-6.6109581464e-01	-2.3271944832e-01	-4.2837636632e-01	1.4522029110e-01	0.0000000000e+00	-8.0181939940e-01	2.4457114750e-01	-1.7613248188e-01
153	-6.6054828870e-01	-2.3251919318e-01	-4.2802909552e-01	1.4516142704e-01	0.0000000000e+00	-8.0115532483e-01	2.4438737793e-01	-1.7606108777e-01
154	-6.6005781370e-01	-2.3233729515e-01	-4.2772051855e-01	1.4512017529e-01	0.0000000000e+00	-8.0056044530e-01	2.4422902925e-01	-1.7601105500e-01
155	-6.5961320462e-01	-2.3217141826e-01	-4.2744178636e-01	1.4508877190e-01	0.0000000000e+00	-8.0002119488e-01	2.4408796012e-01	-1.7597296695e-01
156	-6.5920602478e-01	-2.3201974536e-01	-4.2718627941e-01	1.4506162550e-01	0.0000000000e+00	-7.9952734106e-01	2.4395816757e-01	-1.7594004206e-01
157	-6.5884143831e-01	-2.3188338312e-01	-4.2695805518e-01	1.4504202980e-01	0.0000000000e+00	-7.9908514721e-01	2.4384334007e-01	-1.7591627514e-01
