# Time           	flap1            	mainPlane        
419	( 3.1088169935e-03 2.1508773824e-03 -1.8956709260e-02 )	( 2.1129187417e-02 1.1182442751e-03 -3.8034227033e-02 )	
420	( 3.1123011663e-03 2.1525223059e-03 -1.8975570095e-02 )	( 2.1154772151e-02 1.1130328049e-03 -3.8070296715e-02 )	
421	( 3.1157421838e-03 2.1542044868e-03 -1.8994246585e-02 )	( 2.1180273011e-02 1.1079613590e-03 -3.8106112306e-02 )	
422	( 3.1191934453e-03 2.1558249555e-03 -1.9012902015e-02 )	( 2.1205753781e-02 1.1027507879e-03 -3.8141958076e-02 )	
423	( 3.1226009716e-03 2.1574824956e-03 -1.9031369679e-02 )	( 2.1231157535e-02 1.0976676522e-03 -3.8177565628e-02 )	
424	( 3.1260172805e-03 2.1590772618e-03 -1.9049807385e-02 )	( 2.1256545149e-02 1.0924102599e-03 -3.8213190946e-02 )	
425	( 3.1293921809e-03 2.1607103716e-03 -1.9068070652e-02 )	( 2.1281891435e-02 1.0872825429e-03 -3.8248608798e-02 )	
426	( 3.1327737108e-03 2.1622792824e-03 -1.9086291538e-02 )	( 2.1307158944e-02 1.0820072343e-03 -3.8283992618e-02 )	
427	( 3.1361117914e-03 2.1638853478e-03 -1.9104326238e-02 )	( 2.1332356305e-02 1.0768688694e-03 -3.8319122150e-02 )	
428	( 3.1394627506e-03 2.1654307660e-03 -1.9122354226e-02 )	( 2.1357535548e-02 1.0715744724e-03 -3.8354298110e-02 )	
429	( 3.1427672416e-03 2.1670116441e-03 -1.9140179121e-02 )	( 2.1382633205e-02 1.0664040098e-03 -3.8389198384e-02 )	
430	( 3.1460807576e-03 2.1685295111e-03 -1.9157975209e-02 )	( 2.1407691805e-02 1.0610875569e-03 -3.8424105392e-02 )	
431	( 3.1493532338e-03 2.1700862924e-03 -1.9175599459e-02 )	( 2.1432704903e-02 1.0558993500e-03 -3.8458815353e-02 )	
432	( 3.1526342405e-03 2.1715804569e-03 -1.9193193994e-02 )	( 2.1457661911e-02 1.0505720564e-03 -3.8493521952e-02 )	
433	( 3.1558701305e-03 2.1731110256e-03 -1.9210593438e-02 )	( 2.1482542004e-02 1.0453850295e-03 -3.8527978140e-02 )	
434	( 3.1591153047e-03 2.1745791642e-03 -1.9227966518e-02 )	( 2.1507391461e-02 1.0400449504e-03 -3.8562447857e-02 )	
435	( 3.1623184734e-03 2.1760857637e-03 -1.9245162712e-02 )	( 2.1532205036e-02 1.0348221894e-03 -3.8596726151e-02 )	
436	( 3.1655304112e-03 2.1775293872e-03 -1.9262329605e-02 )	( 2.1556948591e-02 1.0294479574e-03 -3.8630977338e-02 )	
437	( 3.1687000071e-03 2.1790113611e-03 -1.9279318079e-02 )	( 2.1581650031e-02 1.0241983883e-03 -3.8665023827e-02 )	
438	( 3.1718790925e-03 2.1804310765e-03 -1.9296281969e-02 )	( 2.1606328389e-02 1.0187864197e-03 -3.8699088037e-02 )	
439	( 3.1750140283e-03 2.1818880238e-03 -1.9313056997e-02 )	( 2.1630891097e-02 1.0135374329e-03 -3.8732898352e-02 )	
440	( 3.1781587878e-03 2.1832828770e-03 -1.9329809271e-02 )	( 2.1655422072e-02 1.0081350597e-03 -3.8766730550e-02 )	
441	( 3.1812599126e-03 2.1847152268e-03 -1.9346375397e-02 )	( 2.1679890487e-02 1.0028724195e-03 -3.8800336692e-02 )	
442	( 3.1843710950e-03 2.1860854310e-03 -1.9362919719e-02 )	( 2.1704329447e-02 9.9745767724e-04 -3.8833974672e-02 )	
443	( 3.1874396079e-03 2.1874938850e-03 -1.9379283919e-02 )	( 2.1728709311e-02 9.9217518957e-04 -3.8867391691e-02 )	
444	( 3.1905176764e-03 2.1888399553e-03 -1.9395623583e-02 )	( 2.1753052351e-02 9.8674087073e-04 -3.8900836167e-02 )	
445	( 3.1935518775e-03 2.1902238942e-03 -1.9411776833e-02 )	( 2.1777337173e-02 9.8144002354e-04 -3.8934060025e-02 )	
446	( 3.1965962305e-03 2.1915455443e-03 -1.9427908693e-02 )	( 2.1801580276e-02 9.7599952134e-04 -3.8967299712e-02 )	
447	( 3.1995981993e-03 2.1929055035e-03 -1.9443861733e-02 )	( 2.1825760740e-02 9.7069075354e-04 -3.9000326453e-02 )	
448	( 3.2026090542e-03 2.1942024287e-03 -1.9459786191e-02 )	( 2.1849880461e-02 9.6523542972e-04 -3.9033346676e-02 )	
449	( 3.2055781263e-03 2.1955379199e-03 -1.9475535124e-02 )	( 2.1873943417e-02 9.5991476017e-04 -3.9066161242e-02 )	
450	( 3.2085575364e-03 2.1968111414e-03 -1.9491263571e-02 )	( 2.1897962469e-02 9.5445071356e-04 -3.9098991419e-02 )	
451	( 3.2114951791e-03 2.1981230739e-03 -1.9506816791e-02 )	( 2.1921925660e-02 9.4912368439e-04 -3.9131615841e-02 )	
452	( 3.2144429354e-03 2.1993726036e-03 -1.9522348268e-02 )	( 2.1945833272e-02 9.4365316646e-04 -3.9164249140e-02 )	
453	( 3.2173482479e-03 2.2006605747e-03 -1.9537701381e-02 )	( 2.1969664160e-02 9.3831433439e-04 -3.9196651301e-02 )	
454	( 3.2202641356e-03 2.2018863395e-03 -1.9553035366e-02 )	( 2.1993444389e-02 9.3283483359e-04 -3.9229064260e-02 )	
455	( 3.2231390842e-03 2.2031510069e-03 -1.9568197896e-02 )	( 2.2017162780e-02 9.2748644683e-04 -3.9261261757e-02 )	
456	( 3.2260265521e-03 2.2043543177e-03 -1.9583351868e-02 )	( 2.2040850111e-02 9.2199528283e-04 -3.9293498109e-02 )	
457	( 3.2288722977e-03 2.2055960430e-03 -1.9598330053e-02 )	( 2.2064464023e-02 9.1663235049e-04 -3.9325500211e-02 )	
458	( 3.2317290261e-03 2.2067756354e-03 -1.9613291245e-02 )	( 2.2088030790e-02 9.1112803771e-04 -3.9357518859e-02 )	
459	( 3.2345450720e-03 2.2079938398e-03 -1.9628081359e-02 )	( 2.2111536447e-02 9.0576005933e-04 -3.9389318892e-02 )	
460	( 3.2373734816e-03 2.2091501720e-03 -1.9642860920e-02 )	( 2.2134978981e-02 9.0024713817e-04 -3.9421121083e-02 )	
461	( 3.2401616434e-03 2.2103453974e-03 -1.9657471927e-02 )	( 2.2158358921e-02 8.9486992823e-04 -3.9452705278e-02 )	
462	( 3.2429631185e-03 2.2114788760e-03 -1.9672076654e-02 )	( 2.2181692580e-02 8.8935043660e-04 -3.9484304249e-02 )	
463	( 3.2457241992e-03 2.2126512082e-03 -1.9686512351e-02 )	( 2.2204958292e-02 8.8395635743e-04 -3.9515675947e-02 )	
464	( 3.2484992326e-03 2.2137618466e-03 -1.9700945084e-02 )	( 2.2228177264e-02 8.7841218294e-04 -3.9547066506e-02 )	
465	( 3.2512345695e-03 2.2149112329e-03 -1.9715211482e-02 )	( 2.2251323822e-02 8.7300777289e-04 -3.9578216717e-02 )	
466	( 3.2539847420e-03 2.2159994971e-03 -1.9729479520e-02 )	( 2.2274431898e-02 8.6746077355e-04 -3.9609394242e-02 )	
467	( 3.2566968859e-03 2.2171273733e-03 -1.9743590276e-02 )	( 2.2297470660e-02 8.6204607710e-04 -3.9640346676e-02 )	
468	( 3.2594218153e-03 2.2181923068e-03 -1.9757689490e-02 )	( 2.2320444202e-02 8.5649147193e-04 -3.9671287160e-02 )	
469	( 3.2621093689e-03 2.2192970103e-03 -1.9771634560e-02 )	( 2.2343350420e-02 8.5107419596e-04 -3.9701998604e-02 )	
470	( 3.2648117801e-03 2.2203398146e-03 -1.9785579646e-02 )	( 2.2366188525e-02 8.4551162401e-04 -3.9732697964e-02 )	
471	( 3.2674779458e-03 2.2214227030e-03 -1.9799375850e-02 )	( 2.2388982050e-02 8.4006912950e-04 -3.9763197576e-02 )	
472	( 3.2701599177e-03 2.2224438378e-03 -1.9813176609e-02 )	( 2.2411718579e-02 8.3448428753e-04 -3.9793688888e-02 )	
473	( 3.2728062917e-03 2.2235047704e-03 -1.9826830639e-02 )	( 2.2434386611e-02 8.2903328581e-04 -3.9823955131e-02 )	
474	( 3.2754681394e-03 2.2245032508e-03 -1.9840485965e-02 )	( 2.2456977419e-02 8.2344155115e-04 -3.9854195394e-02 )	
475	( 3.2780935851e-03 2.2255407492e-03 -1.9853989227e-02 )	( 2.2479494183e-02 8.1799184303e-04 -3.9884196014e-02 )	
476	( 3.2807351459e-03 2.2265164860e-03 -1.9867497848e-02 )	( 2.2501931046e-02 8.1240774146e-04 -3.9914164781e-02 )	
477	( 3.2833413858e-03 2.2275319066e-03 -1.9880860665e-02 )	( 2.2524304314e-02 8.0694934534e-04 -3.9943904826e-02 )	
478	( 3.2859664558e-03 2.2284864408e-03 -1.9894242551e-02 )	( 2.2546613123e-02 8.0135168788e-04 -3.9973635684e-02 )	
479	( 3.2885559145e-03 2.2294797133e-03 -1.9907474188e-02 )	( 2.2568842138e-02 7.9588790679e-04 -4.0003113514e-02 )	
480	( 3.2911634624e-03 2.2304112621e-03 -1.9920719752e-02 )	( 2.2591001037e-02 7.9028199680e-04 -4.0032562867e-02 )	
481	( 3.2937377000e-03 2.2313826871e-03 -1.9933828005e-02 )	( 2.2613095495e-02 7.8481178613e-04 -4.0061783950e-02 )	
482	( 3.2963308976e-03 2.2322926468e-03 -1.9946953133e-02 )	( 2.2635111383e-02 7.7919802508e-04 -4.0090965112e-02 )	
483	( 3.2988912735e-03 2.2332423888e-03 -1.9959941563e-02 )	( 2.2657050834e-02 7.7372059713e-04 -4.0119893984e-02 )	
484	( 3.3014705381e-03 2.2341301902e-03 -1.9972947348e-02 )	( 2.2678908386e-02 7.6810438153e-04 -4.0148780903e-02 )	
485	( 3.3040159402e-03 2.2350578151e-03 -1.9985812886e-02 )	( 2.2700694001e-02 7.6262181293e-04 -4.0177422818e-02 )	
486	( 3.3065801221e-03 2.2359232619e-03 -1.9998693682e-02 )	( 2.2722409239e-02 7.5699175604e-04 -4.0206030215e-02 )	
487	( 3.3091118519e-03 2.2368277325e-03 -2.0011438442e-02 )	( 2.2744043253e-02 7.5149531275e-04 -4.0234373257e-02 )	
488	( 3.3116631726e-03 2.2376702520e-03 -2.0024202212e-02 )	( 2.2765590603e-02 7.4585499687e-04 -4.0262667034e-02 )	
489	( 3.3141825518e-03 2.2385529287e-03 -2.0036834780e-02 )	( 2.2787072573e-02 7.4034409012e-04 -4.0290730149e-02 )	
490	( 3.3167215867e-03 2.2393734479e-03 -2.0049486508e-02 )	( 2.2808474593e-02 7.3469178524e-04 -4.0318747631e-02 )	
491	( 3.3192275700e-03 2.2402327324e-03 -2.0061998661e-02 )	( 2.2829789538e-02 7.2917352448e-04 -4.0346491226e-02 )	
492	( 3.3217539104e-03 2.2410299985e-03 -2.0074532957e-02 )	( 2.2851017995e-02 7.2351576901e-04 -4.0374179304e-02 )	
493	( 3.3242473924e-03 2.2418662541e-03 -2.0086928812e-02 )	( 2.2872165248e-02 7.1799245260e-04 -4.0401600337e-02 )	
494	( 3.3267607948e-03 2.2426405675e-03 -2.0099344967e-02 )	( 2.2893231966e-02 7.1232758177e-04 -4.0428973153e-02 )	
495	( 3.3292413508e-03 2.2434538530e-03 -2.0111622227e-02 )	( 2.2914217058e-02 7.0679617084e-04 -4.0456083930e-02 )	
496	( 3.3317410966e-03 2.2442044824e-03 -2.0123914917e-02 )	( 2.2935111328e-02 7.0112150356e-04 -4.0483132218e-02 )	
497	( 3.3342067644e-03 2.2449935296e-03 -2.0136062014e-02 )	( 2.2955909116e-02 6.9557852997e-04 -4.0509894056e-02 )	
498	( 3.3366933085e-03 2.2457208121e-03 -2.0148233927e-02 )	( 2.2976632835e-02 6.8988728630e-04 -4.0536608396e-02 )	
499	( 3.3391468669e-03 2.2464873305e-03 -2.0160267366e-02 )	( 2.2997283145e-02 6.8433160185e-04 -4.0563075018e-02 )	
500	( 3.3416163645e-03 2.2471896120e-03 -2.0172297968e-02 )	( 2.3017808489e-02 6.7862462904e-04 -4.0589421479e-02 )	
501	( 3.3440543474e-03 2.2479316095e-03 -2.0184196915e-02 )	( 2.3038264712e-02 6.7305612606e-04 -4.0615520805e-02 )	
502	( 3.3465111236e-03 2.2486106221e-03 -2.0196108325e-02 )	( 2.3058630912e-02 6.6734443740e-04 -4.0641560819e-02 )	
503	( 3.3489318754e-03 2.2493282724e-03 -2.0207865810e-02 )	( 2.3078911807e-02 6.6176887860e-04 -4.0667322242e-02 )	
504	( 3.3513719351e-03 2.2499839166e-03 -2.0219640749e-02 )	( 2.3099120185e-02 6.5604719215e-04 -4.0693043278e-02 )	
505	( 3.3537779150e-03 2.2506778505e-03 -2.0231268988e-02 )	( 2.3119232097e-02 6.5045998107e-04 -4.0718476589e-02 )	
506	( 3.3562003290e-03 2.2513086577e-03 -2.0242898753e-02 )	( 2.3139259875e-02 6.4472854624e-04 -4.0743852774e-02 )	
507	( 3.3585869907e-03 2.2519774805e-03 -2.0254374468e-02 )	( 2.3159194983e-02 6.3913496303e-04 -4.0768946072e-02 )	
508	( 3.3609925013e-03 2.2525843420e-03 -2.0265864581e-02 )	( 2.3179052327e-02 6.3339785064e-04 -4.0793991287e-02 )	
509	( 3.3633590018e-03 2.2532280658e-03 -2.0277184416e-02 )	( 2.3198816854e-02 6.2779511602e-04 -4.0818761602e-02 )	
510	( 3.3657415721e-03 2.2538087139e-03 -2.0288505018e-02 )	( 2.3218494183e-02 6.2204911770e-04 -4.0843472096e-02 )	
511	( 3.3680860626e-03 2.2544277190e-03 -2.0299662072e-02 )	( 2.3238076835e-02 6.1643682352e-04 -4.0867906632e-02 )	
512	( 3.3704444440e-03 2.2549832924e-03 -2.0310809872e-02 )	( 2.3257560748e-02 6.1069099174e-04 -4.0892277043e-02 )	
513	( 3.3727634857e-03 2.2555769524e-03 -2.0321788461e-02 )	( 2.3276962529e-02 6.0508038610e-04 -4.0916393273e-02 )	
514	( 3.3750956480e-03 2.2561069069e-03 -2.0332753646e-02 )	( 2.3296277142e-02 5.9932617945e-04 -4.0940448995e-02 )	
515	( 3.3773876583e-03 2.2566742947e-03 -2.0343545297e-02 )	( 2.3315494392e-02 5.9370103804e-04 -4.0964222545e-02 )	
516	( 3.3796901149e-03 2.2571766277e-03 -2.0354309137e-02 )	( 2.3334624968e-02 5.8793567619e-04 -4.0987942895e-02 )	
517	( 3.3819519851e-03 2.2577172732e-03 -2.0364899266e-02 )	( 2.3353672869e-02 5.8230446843e-04 -4.1011400577e-02 )	
518	( 3.3842230229e-03 2.2581937982e-03 -2.0375458193e-02 )	( 2.3372630141e-02 5.7653362183e-04 -4.1034807508e-02 )	
519	( 3.3864503781e-03 2.2587069924e-03 -2.0385826483e-02 )	( 2.3391497683e-02 5.7089601791e-04 -4.1057944658e-02 )	
520	( 3.3886863617e-03 2.2591562087e-03 -2.0396161923e-02 )	( 2.3410269635e-02 5.6511820091e-04 -4.1081021182e-02 )	
521	( 3.3908735561e-03 2.2596411031e-03 -2.0406282592e-02 )	( 2.3428947868e-02 5.5947608341e-04 -4.1103817540e-02 )	
522	( 3.3930705710e-03 2.2600615272e-03 -2.0416374493e-02 )	( 2.3447547800e-02 5.5369388286e-04 -4.1126579895e-02 )	
523	( 3.3952201352e-03 2.2605188533e-03 -2.0426260132e-02 )	( 2.3466058613e-02 5.4804557717e-04 -4.1149082575e-02 )	
524	( 3.3973741604e-03 2.2609115894e-03 -2.0436093658e-02 )	( 2.3484483366e-02 5.4225689308e-04 -4.1171539383e-02 )	
525	( 3.3994785338e-03 2.2613398298e-03 -2.0445708030e-02 )	( 2.3502812018e-02 5.3660416091e-04 -4.1193720636e-02 )	
526	( 3.4015858689e-03 2.2617031505e-03 -2.0455263274e-02 )	( 2.3521051898e-02 5.3080947970e-04 -4.1215848383e-02 )	
527	( 3.4036428793e-03 2.2621027411e-03 -2.0464598033e-02 )	( 2.3539199477e-02 5.2514862888e-04 -4.1237710061e-02 )	
528	( 3.4057026791e-03 2.2624369663e-03 -2.0473872161e-02 )	( 2.3557264044e-02 5.1934768919e-04 -4.1259534360e-02 )	
529	( 3.4077120734e-03 2.2628070496e-03 -2.0482925486e-02 )	( 2.3575241205e-02 5.1368894758e-04 -4.1281103495e-02 )	
530	( 3.4097198200e-03 2.2631104016e-03 -2.0491896240e-02 )	( 2.3593125272e-02 5.0789856835e-04 -4.1302629461e-02 )	
531	( 3.4116752561e-03 2.2634491508e-03 -2.0500637180e-02 )	( 2.3610915290e-02 5.0224955078e-04 -4.1323894625e-02 )	
532	( 3.4136291315e-03 2.2637216083e-03 -2.0509296911e-02 )	( 2.3628617196e-02 4.9646231071e-04 -4.1345117746e-02 )	
533	( 3.4155296794e-03 2.2640298687e-03 -2.0517723578e-02 )	( 2.3646244434e-02 4.9081229189e-04 -4.1366110571e-02 )	
534	( 3.4174269902e-03 2.2642727022e-03 -2.0526063941e-02 )	( 2.3663790289e-02 4.8502568516e-04 -4.1387079585e-02 )	
535	( 3.4192680461e-03 2.2645503554e-03 -2.0534156113e-02 )	( 2.3681254686e-02 4.7937764110e-04 -4.1407805194e-02 )	
536	( 3.4211042692e-03 2.2647619001e-03 -2.0542153545e-02 )	( 2.3698635632e-02 4.7359523861e-04 -4.1428506307e-02 )	
537	( 3.4228830785e-03 2.2650091665e-03 -2.0549900180e-02 )	( 2.3715929927e-02 4.6795110104e-04 -4.1448967051e-02 )	
538	( 3.4246560907e-03 2.2651895426e-03 -2.0557546296e-02 )	( 2.3733141218e-02 4.6217272339e-04 -4.1469402291e-02 )	
539	( 3.4263714277e-03 2.2654046095e-03 -2.0564938081e-02 )	( 2.3750263307e-02 4.5653202493e-04 -4.1489588294e-02 )	
540	( 3.4280820897e-03 2.2655537847e-03 -2.0572236312e-02 )	( 2.3767307087e-02 4.5075719626e-04 -4.1509756801e-02 )	
541	( 3.4297360187e-03 2.2657385020e-03 -2.0579286658e-02 )	( 2.3784270639e-02 4.4512462220e-04 -4.1529691522e-02 )	
542	( 3.4313843050e-03 2.2658562925e-03 -2.0586237368e-02 )	( 2.3801149996e-02 4.3935464894e-04 -4.1549599256e-02 )	
543	( 3.4329755947e-03 2.2660088016e-03 -2.0592937102e-02 )	( 2.3817951497e-02 4.3372576807e-04 -4.1569277263e-02 )	
544	( 3.4345612508e-03 2.2660953452e-03 -2.0599539222e-02 )	( 2.3834679655e-02 4.2796189720e-04 -4.1588944839e-02 )	
545	( 3.4360889425e-03 2.2662157074e-03 -2.0605883825e-02 )	( 2.3851311690e-02 4.2233854475e-04 -4.1608353326e-02 )	
546	( 3.4376115394e-03 2.2662703923e-03 -2.0612133586e-02 )	( 2.3867873346e-02 4.1657942608e-04 -4.1627759019e-02 )	
547	( 3.4390771071e-03 2.2663596651e-03 -2.0618131838e-02 )	( 2.3884351317e-02 4.1096399372e-04 -4.1646931858e-02 )	
548	( 3.4405374686e-03 2.2663824390e-03 -2.0624032733e-02 )	( 2.3900751633e-02 4.0521437561e-04 -4.1666080187e-02 )	
549	( 3.4419417158e-03 2.2664399159e-03 -2.0629686213e-02 )	( 2.3917086974e-02 3.9960717343e-04 -4.1685021014e-02 )	
550	( 3.4433410825e-03 2.2664313260e-03 -2.0635244199e-02 )	( 2.3933342026e-02 3.9386581634e-04 -4.1703940803e-02 )	
551	( 3.4446817562e-03 2.2664565258e-03 -2.0640540810e-02 )	( 2.3949506196e-02 3.8826645482e-04 -4.1722607052e-02 )	
552	( 3.4460180645e-03 2.2664154735e-03 -2.0645743719e-02 )	( 2.3965592199e-02 3.8253073598e-04 -4.1741256880e-02 )	
553	( 3.4472981579e-03 2.2664093728e-03 -2.0650698335e-02 )	( 2.3981609951e-02 3.7693542504e-04 -4.1759685151e-02 )	
554	( 3.4485743879e-03 2.2663372438e-03 -2.0655561479e-02 )	( 2.3997544200e-02 3.7120358816e-04 -4.1778089669e-02 )	
555	( 3.4497948361e-03 2.2663000591e-03 -2.0660177862e-02 )	( 2.4013396315e-02 3.6561584154e-04 -4.1796252400e-02 )	
556	( 3.4510125450e-03 2.2661974659e-03 -2.0664708674e-02 )	( 2.4029168005e-02 3.5989495281e-04 -4.1814393034e-02 )	
557	( 3.4521747780e-03 2.2661304872e-03 -2.0668995875e-02 )	( 2.4044858888e-02 3.5431729230e-04 -4.1832297372e-02 )	
558	( 3.4533337515e-03 2.2659975639e-03 -2.0673193912e-02 )	( 2.4060467733e-02 3.4860520997e-04 -4.1850177883e-02 )	
559	( 3.4544380986e-03 2.2659007323e-03 -2.0677152694e-02 )	( 2.4075996186e-02 3.4303755741e-04 -4.1867824419e-02 )	
560	( 3.4555403848e-03 2.2657402027e-03 -2.0681032125e-02 )	( 2.4091451693e-02 3.3734168934e-04 -4.1885463832e-02 )	
561	( 3.4565898675e-03 2.2656153954e-03 -2.0684679681e-02 )	( 2.4106829076e-02 3.3178865118e-04 -4.1902866380e-02 )	
562	( 3.4576385242e-03 2.2654266678e-03 -2.0688252680e-02 )	( 2.4122144904e-02 3.2609975400e-04 -4.1920267183e-02 )	
563	( 3.4586335730e-03 2.2652734131e-03 -2.0691589192e-02 )	( 2.4137353691e-02 3.2055135606e-04 -4.1937394498e-02 )	
564	( 3.4596256041e-03 2.2650560301e-03 -2.0694841445e-02 )	( 2.4152486789e-02 3.1486953616e-04 -4.1954511325e-02 )	
565	( 3.4605636201e-03 2.2648742628e-03 -2.0697856129e-02 )	( 2.4167549193e-02 3.0932940038e-04 -4.1971407181e-02 )	
566	( 3.4614996398e-03 2.2646286743e-03 -2.0700791056e-02 )	( 2.4182535788e-02 3.0365666936e-04 -4.1988281106e-02 )	
567	( 3.4623830853e-03 2.2644188516e-03 -2.0703495355e-02 )	( 2.4197446064e-02 2.9812608612e-04 -4.2004914973e-02 )	
568	( 3.4632661368e-03 2.2641463419e-03 -2.0706128078e-02 )	( 2.4212278183e-02 2.9246313985e-04 -4.2021530516e-02 )	
569	( 3.4640965311e-03 2.2639107393e-03 -2.0708532419e-02 )	( 2.4227031358e-02 2.8694618775e-04 -4.2037914085e-02 )	
570	( 3.4649259648e-03 2.2636114527e-03 -2.0710861995e-02 )	( 2.4241710613e-02 2.8129495923e-04 -4.2054281546e-02 )	
571	( 3.4657016746e-03 2.2633490926e-03 -2.0712958443e-02 )	( 2.4256311963e-02 2.7578956116e-04 -4.2070410927e-02 )	
572	( 3.4664764806e-03 2.2630223982e-03 -2.0714979597e-02 )	( 2.4270828227e-02 2.7014994128e-04 -4.2086511433e-02 )	
573	( 3.4671958986e-03 2.2627318996e-03 -2.0716759493e-02 )	( 2.4285259926e-02 2.6465529931e-04 -4.2102374123e-02 )	
574	( 3.4679151988e-03 2.2623798313e-03 -2.0718473850e-02 )	( 2.4299627403e-02 2.5902643194e-04 -4.2118239484e-02 )	
575	( 3.4685811593e-03 2.2620657013e-03 -2.0719959313e-02 )	( 2.4313920235e-02 2.5354466406e-04 -4.2133875384e-02 )	
576	( 3.4692435074e-03 2.2616867382e-03 -2.0721358627e-02 )	( 2.4328130052e-02 2.4793042964e-04 -4.2149486768e-02 )	
577	( 3.4698553034e-03 2.2613444935e-03 -2.0722539760e-02 )	( 2.4342262183e-02 2.4246182316e-04 -4.2164864505e-02 )	
578	( 3.4704667539e-03 2.2609406471e-03 -2.0723654795e-02 )	( 2.4356315331e-02 2.3686091028e-04 -4.2180225031e-02 )	
579	( 3.4710248664e-03 2.2605754333e-03 -2.0724543453e-02 )	( 2.4370295413e-02 2.3140547820e-04 -4.2195361329e-02 )	
580	( 3.4715821500e-03 2.2601449036e-03 -2.0725357167e-02 )	( 2.4384205555e-02 2.2582099842e-04 -4.2210499921e-02 )	
581	( 3.4720894567e-03 2.2597536238e-03 -2.0725961473e-02 )	( 2.4398043625e-02 2.2038193761e-04 -4.2225413976e-02 )	
582	( 3.4725984589e-03 2.2593014125e-03 -2.0726511015e-02 )	( 2.4411802123e-02 2.1481004609e-04 -4.2240308521e-02 )	
583	( 3.4730575942e-03 2.2588886256e-03 -2.0726852746e-02 )	( 2.4425488038e-02 2.0938506073e-04 -4.2254978153e-02 )	
584	( 3.4735166606e-03 2.2584140416e-03 -2.0727130929e-02 )	( 2.4439101246e-02 2.0382903246e-04 -4.2269639877e-02 )	
585	( 3.4739270731e-03 2.2579805313e-03 -2.0727210320e-02 )	( 2.4452651114e-02 1.9842079948e-04 -4.2284086432e-02 )	
586	( 3.4743421626e-03 2.2574845795e-03 -2.0727247275e-02 )	( 2.4466127530e-02 1.9288138068e-04 -4.2298533035e-02 )	
587	( 3.4747101727e-03 2.2570322362e-03 -2.0727097947e-02 )	( 2.4479541497e-02 1.8748847869e-04 -4.2312776035e-02 )	
588	( 3.4750819460e-03 2.2565204900e-03 -2.0726908301e-02 )	( 2.4492877988e-02 1.8196341188e-04 -4.2327015494e-02 )	
589	( 3.4754079898e-03 2.2560507113e-03 -2.0726536317e-02 )	( 2.4506143086e-02 1.7658464569e-04 -4.2341032487e-02 )	
590	( 3.4757399566e-03 2.2555230870e-03 -2.0726137676e-02 )	( 2.4519341998e-02 1.7107360843e-04 -4.2355060887e-02 )	
591	( 3.4760292946e-03 2.2550382292e-03 -2.0725573475e-02 )	( 2.4532474185e-02 1.6571326430e-04 -4.2368875870e-02 )	
592	( 3.4763298850e-03 2.2544976547e-03 -2.0725011048e-02 )	( 2.4545541219e-02 1.6022324767e-04 -4.2382703395e-02 )	
593	( 3.4765872878e-03 2.2540011837e-03 -2.0724284550e-02 )	( 2.4558544241e-02 1.5488361976e-04 -4.2396335026e-02 )	
594	( 3.4768548940e-03 2.2534500513e-03 -2.0723558990e-02 )	( 2.4571486556e-02 1.4941525208e-04 -4.2409991823e-02 )	
595	( 3.4770818495e-03 2.2529443802e-03 -2.0722684088e-02 )	( 2.4584379311e-02 1.4409639060e-04 -4.2423473413e-02 )	
596	( 3.4773218208e-03 2.2523849184e-03 -2.0721825179e-02 )	( 2.4597213267e-02 1.3864747989e-04 -4.2436980812e-02 )	
597	( 3.4775229870e-03 2.2518718413e-03 -2.0720828857e-02 )	( 2.4609996472e-02 1.3334906827e-04 -4.2450314317e-02 )	
598	( 3.4777368026e-03 2.2513063000e-03 -2.0719850745e-02 )	( 2.4622726174e-02 1.2792475840e-04 -4.2463692447e-02 )	
599	( 3.4779139984e-03 2.2507880510e-03 -2.0718746972e-02 )	( 2.4635401409e-02 1.2265290385e-04 -4.2476896562e-02 )	
600	( 3.4781078319e-03 2.2502187769e-03 -2.0717682441e-02 )	( 2.4648032541e-02 1.1725487583e-04 -4.2490153584e-02 )	
601	( 3.4782655167e-03 2.2496975798e-03 -2.0716496896e-02 )	( 2.4660602686e-02 1.1201587018e-04 -4.2503235000e-02 )	
602	( 3.4784407979e-03 2.2491261657e-03 -2.0715357870e-02 )	( 2.4673124309e-02 1.0665239647e-04 -4.2516370643e-02 )	
603	( 3.4785836121e-03 2.2486047039e-03 -2.0714118759e-02 )	( 2.4685606888e-02 1.0144068599e-04 -4.2529354026e-02 )	
604	( 3.4787455143e-03 2.2480345408e-03 -2.0712936056e-02 )	( 2.4698043270e-02 9.6102215962e-05 -4.2542400981e-02 )	
605	( 3.4788754307e-03 2.2475150383e-03 -2.0711657708e-02 )	( 2.4710434293e-02 9.0918712546e-05 -4.2555289355e-02 )	
606	( 3.4790256404e-03 2.2469474486e-03 -2.0710442480e-02 )	( 2.4722791279e-02 8.5610909656e-05 -4.2568253677e-02 )	
607	( 3.4791448019e-03 2.2464316436e-03 -2.0709138612e-02 )	( 2.4735108553e-02 8.0456308635e-05 -4.2581075385e-02 )	
608	( 3.4792856949e-03 2.2458689749e-03 -2.0707907720e-02 )	( 2.4747388407e-02 7.5176703815e-05 -4.2593974995e-02 )	
609	( 3.4793980272e-03 2.2453589144e-03 -2.0706601086e-02 )	( 2.4759635885e-02 7.0050225324e-05 -4.2606745252e-02 )	
