# y+ ()          
# Time           	patch            	min              	max              	average          
39               	e423_0	2.0042327735e+01	6.4689552186e+02	3.2509083813e+02
40               	Bottom	1.9955321311e+01	1.3209385675e+02	8.2353403898e+01
40               	Top	2.4924451657e+01	1.6489306433e+02	9.9764973386e+01
40               	e423_0	1.9811909361e+01	6.4746899667e+02	3.2574836453e+02
41               	Bottom	1.4630094036e+01	1.3395634385e+02	8.3337026759e+01
41               	Top	2.1135805713e+01	1.6651196813e+02	1.0206122590e+02
41               	e423_0	1.9570390164e+01	6.4803452171e+02	3.2635098378e+02
42               	Bottom	4.4280448349e+00	1.3563476871e+02	8.4072956127e+01
42               	Top	1.5705977030e+01	1.6807082749e+02	1.0413488063e+02
42               	e423_0	1.9317493104e+01	6.4859099054e+02	3.2692506979e+02
43               	Bottom	1.4066339220e+01	1.3707884637e+02	8.5955054853e+01
43               	Top	4.3949804920e+00	1.6955216088e+02	1.0572828767e+02
43               	e423_0	1.9053599671e+01	6.4913857585e+02	3.2749430402e+02
44               	Bottom	2.1185639459e+01	1.3977091365e+02	8.8192394701e+01
44               	Top	1.5668921177e+01	1.7094079993e+02	1.0842463821e+02
44               	e423_0	1.8777961474e+01	6.4967581176e+02	3.2805289782e+02
45               	Bottom	2.6969288660e+01	1.4637508660e+02	9.0517637583e+01
45               	Top	1.0631977731e+01	1.7224467542e+02	1.1060737693e+02
45               	e423_0	1.8541523816e+01	6.5020125187e+02	3.2861255006e+02
46               	Bottom	3.2079067749e+01	1.5305323817e+02	9.2833175114e+01
46               	Top	1.2170470432e+01	1.7342308944e+02	1.1311364991e+02
46               	e423_0	1.8357901797e+01	6.5071384187e+02	3.2917425671e+02
47               	Bottom	2.9477163144e+01	1.6003069398e+02	9.5119740770e+01
47               	Top	2.1028191594e+01	1.7452441085e+02	1.1607414711e+02
47               	e423_0	1.8205289728e+01	6.5121301763e+02	3.2973811601e+02
48               	Bottom	2.2738733521e+01	1.6723850461e+02	9.7293085395e+01
48               	Top	2.7504860470e+01	1.7552821225e+02	1.1897183533e+02
48               	e423_0	1.8080827510e+01	6.5169856410e+02	3.3030696776e+02
49               	Bottom	1.0114953930e+01	1.7555933306e+02	9.9165572806e+01
49               	Top	3.3780300623e+01	1.7641863399e+02	1.2201317477e+02
49               	e423_0	1.7966099870e+01	6.5217078788e+02	3.3088417963e+02
50               	Bottom	1.9655020110e+01	1.8443576702e+02	1.0222057644e+02
50               	Top	3.9865705526e+01	1.7720865449e+02	1.2516183969e+02
50               	e423_0	1.7861899330e+01	6.5261674084e+02	3.3147541378e+02
51               	Bottom	2.9946143426e+01	1.9324399893e+02	1.0527218428e+02
51               	Top	4.6088102487e+01	1.7784166730e+02	1.2837947480e+02
51               	e423_0	1.7763924722e+01	6.5299589494e+02	3.3208062035e+02
52               	Bottom	3.8143410290e+01	2.0187652949e+02	1.0814373375e+02
52               	Top	4.9796299439e+01	1.8463567577e+02	1.3166339781e+02
52               	e423_0	1.7671330805e+01	6.5340131223e+02	3.3270061793e+02
53               	Bottom	4.0551013985e+01	2.1028518587e+02	1.1086132240e+02
53               	Top	4.9536027180e+01	1.9889728728e+02	1.3499476460e+02
53               	e423_0	1.7582844807e+01	6.5379460655e+02	3.3333263541e+02
54               	Bottom	4.0437126202e+01	2.1843651281e+02	1.1343155414e+02
54               	Top	4.9254936806e+01	2.1179660154e+02	1.3817425023e+02
54               	e423_0	1.7497738208e+01	6.5417794747e+02	3.3397330741e+02
55               	Bottom	4.0513094379e+01	2.2626826256e+02	1.1583182059e+02
55               	Top	4.8924086170e+01	2.2285105020e+02	1.4109121916e+02
55               	e423_0	1.7415684734e+01	6.5454604849e+02	3.3461659195e+02
56               	Bottom	4.0651493092e+01	2.3311302158e+02	1.1800036273e+02
56               	Top	4.8594601063e+01	2.3227119621e+02	1.4374168945e+02
56               	e423_0	1.7337377631e+01	6.5490443706e+02	3.3526074586e+02
57               	Bottom	4.0700928663e+01	2.4166331046e+02	1.1984241531e+02
57               	Top	4.8305102570e+01	2.4375290472e+02	1.4610427688e+02
57               	e423_0	1.7262778707e+01	6.5525262830e+02	3.3590499716e+02
58               	Bottom	4.0515775285e+01	2.4967238726e+02	1.2140659528e+02
58               	Top	4.8092053055e+01	2.5480872384e+02	1.4812440977e+02
58               	e423_0	1.7191645011e+01	6.5558938968e+02	3.3654652263e+02
59               	Bottom	4.0002282841e+01	2.5699324494e+02	1.2274605405e+02
59               	Top	4.7979452210e+01	2.6448267286e+02	1.4988729935e+02
59               	e423_0	1.7123827788e+01	6.5591529331e+02	3.3718117954e+02
60               	Bottom	3.9151256925e+01	2.6363467448e+02	1.2383363320e+02
60               	Top	4.7936713022e+01	2.7306026055e+02	1.5144046481e+02
60               	e423_0	1.7059216874e+01	6.5623039264e+02	3.3780794465e+02
61               	Bottom	3.7986212560e+01	2.6949376460e+02	1.2468463226e+02
61               	Top	4.7932039778e+01	2.8062900394e+02	1.5278363268e+02
61               	e423_0	1.6997787529e+01	6.5653519463e+02	3.3842574859e+02
62               	Bottom	3.6503367118e+01	2.7459865974e+02	1.2529791243e+02
62               	Top	4.7974947921e+01	2.8724740864e+02	1.5393984700e+02
62               	e423_0	1.6939290374e+01	6.5682953274e+02	3.3903362450e+02
63               	Bottom	3.4663644352e+01	2.7884829903e+02	1.2565196116e+02
63               	Top	4.8037243545e+01	2.9287992438e+02	1.5487997575e+02
63               	e423_0	1.6883653124e+01	6.5711354695e+02	3.3963229573e+02
64               	Bottom	3.2412645387e+01	2.8202260593e+02	1.2574621034e+02
64               	Top	4.8133245457e+01	2.9730594072e+02	1.5557380907e+02
64               	e423_0	1.6831026037e+01	6.5738782362e+02	3.4021925872e+02
65               	Bottom	2.9584421107e+01	2.8402127021e+02	1.2558273465e+02
65               	Top	4.8300400050e+01	3.0045650198e+02	1.5589579716e+02
65               	e423_0	1.6781621140e+01	6.5765021083e+02	3.4079284176e+02
66               	Bottom	2.6086066396e+01	2.8469161779e+02	1.2515136947e+02
66               	Top	4.8492686919e+01	3.0129487230e+02	1.5591905695e+02
66               	e423_0	1.6735269687e+01	6.5790040765e+02	3.4135164398e+02
67               	Bottom	2.1819791281e+01	2.8413391308e+02	1.2446731619e+02
67               	Top	4.8690882451e+01	3.0023865335e+02	1.5578810429e+02
67               	e423_0	1.6691290368e+01	6.5813728256e+02	3.4189423153e+02
68               	Bottom	1.6406066995e+01	2.8224919512e+02	1.2351680818e+02
68               	Top	4.8912192907e+01	2.9822271500e+02	1.5550128816e+02
68               	e423_0	1.6649590746e+01	6.5836205014e+02	3.4242102677e+02
69               	Bottom	9.3948356036e+00	2.7902167837e+02	1.2233172760e+02
69               	Top	4.9128197864e+01	2.9488517892e+02	1.5504215331e+02
69               	e423_0	1.6610132600e+01	6.5857157393e+02	3.4293220869e+02
70               	Bottom	7.3626098307e+00	2.7475129607e+02	1.2133228415e+02
70               	Top	4.9339175248e+01	2.9017505354e+02	1.5442231460e+02
70               	e423_0	1.6572819658e+01	6.5876586336e+02	3.4342502682e+02
71               	Bottom	1.3106800222e+01	2.6959539761e+02	1.2069171109e+02
71               	Top	4.9532048564e+01	2.8453450136e+02	1.5366824749e+02
71               	e423_0	1.6537844451e+01	6.5894642367e+02	3.4389614667e+02
72               	Bottom	1.6545735381e+01	2.6371661247e+02	1.1989421156e+02
72               	Top	4.9690281430e+01	2.7822595726e+02	1.5282637739e+02
72               	e423_0	1.6505126137e+01	6.5911470640e+02	3.4434606897e+02
73               	Bottom	1.9107211161e+01	2.5732546946e+02	1.1906783085e+02
73               	Top	4.9819910948e+01	2.7175851708e+02	1.5194060432e+02
73               	e423_0	1.6474565542e+01	6.5927180996e+02	3.4477540645e+02
74               	Bottom	2.3001331041e+01	2.5065081288e+02	1.1832446727e+02
74               	Top	4.9907523400e+01	2.6547121404e+02	1.5105168099e+02
74               	e423_0	1.6446123197e+01	6.5941880300e+02	3.4518411296e+02
75               	Bottom	2.6810190757e+01	2.4390551808e+02	1.1768674622e+02
75               	Top	4.9943285356e+01	2.5926378643e+02	1.5018552856e+02
75               	e423_0	1.6419763831e+01	6.5955641577e+02	3.4557371094e+02
76               	Bottom	2.9508549767e+01	2.3704071787e+02	1.1717049168e+02
76               	Top	4.9919140785e+01	2.5328784117e+02	1.4938655738e+02
76               	e423_0	1.6395421383e+01	6.5968517511e+02	3.4594154325e+02
77               	Bottom	3.1500060010e+01	2.3054897382e+02	1.1680149573e+02
77               	Top	4.9830788039e+01	2.4775200362e+02	1.4869464650e+02
77               	e423_0	1.6373054658e+01	6.5980587219e+02	3.4628606008e+02
78               	Bottom	3.2712428270e+01	2.2480255879e+02	1.1662720382e+02
78               	Top	4.9661486124e+01	2.4299700156e+02	1.4822298148e+02
78               	e423_0	1.6352601692e+01	6.5991915349e+02	3.4660794553e+02
79               	Bottom	3.3223036303e+01	2.2007168925e+02	1.1674470567e+02
79               	Top	4.9413173009e+01	2.3944047286e+02	1.4804257613e+02
79               	e423_0	1.6333870956e+01	6.6002552543e+02	3.4690691898e+02
80               	Bottom	3.3095423717e+01	2.1657956246e+02	1.1718138874e+02
80               	Top	4.9092986754e+01	2.3711570392e+02	1.4807264484e+02
80               	e423_0	1.6316646720e+01	6.6012555663e+02	3.4718348684e+02
81               	Bottom	3.2369297354e+01	2.1445064200e+02	1.1790511317e+02
81               	Top	4.8738964231e+01	2.3596309632e+02	1.4843475837e+02
81               	e423_0	1.6300708386e+01	6.6021959592e+02	3.4743807021e+02
82               	Bottom	3.1190895746e+01	2.1389389813e+02	1.1894078644e+02
82               	Top	4.8372267722e+01	2.3636451029e+02	1.4911527191e+02
82               	e423_0	1.6285861887e+01	6.6030793805e+02	3.4767269922e+02
83               	Bottom	2.9196122183e+01	2.1822196602e+02	1.2026287028e+02
83               	Top	4.8014300213e+01	2.3800115065e+02	1.5004403487e+02
83               	e423_0	1.6271906509e+01	6.6039077442e+02	3.4791471211e+02
84               	Bottom	2.6750043658e+01	2.2406925954e+02	1.2183517060e+02
84               	Top	4.7585176265e+01	2.4076937574e+02	1.5112627692e+02
84               	e423_0	1.6258657953e+01	6.6046781091e+02	3.4814358260e+02
85               	Bottom	2.3697058690e+01	2.3099943230e+02	1.2361381772e+02
85               	Top	4.7142982902e+01	2.4429339400e+02	1.5235740665e+02
85               	e423_0	1.6246031334e+01	6.6053990644e+02	3.4836009441e+02
86               	Bottom	1.9903804111e+01	2.3902922646e+02	1.2553973848e+02
86               	Top	4.6693500132e+01	2.4865312847e+02	1.5374364348e+02
86               	e423_0	1.6234390767e+01	6.6060694902e+02	3.4856327750e+02
87               	Bottom	1.5041928242e+01	2.4784725242e+02	1.2753187746e+02
87               	Top	4.6253535944e+01	2.5389260916e+02	1.5525122202e+02
87               	e423_0	1.6223227631e+01	6.6066915845e+02	3.4875313218e+02
88               	Bottom	7.4870058644e+00	2.5655296864e+02	1.2937317083e+02
88               	Top	4.5835684839e+01	2.5996141890e+02	1.5684400931e+02
88               	e423_0	1.6212256814e+01	6.6072694217e+02	3.4893051752e+02
89               	Bottom	1.0496186662e+01	2.6456801179e+02	1.3169296942e+02
89               	Top	4.5451548165e+01	2.6669288177e+02	1.5844673435e+02
89               	e423_0	1.6201418852e+01	6.6078047141e+02	3.4909627108e+02
90               	Bottom	1.6373391966e+01	2.7125797152e+02	1.3392553666e+02
90               	Top	4.5109979107e+01	2.7374579178e+02	1.5998825131e+02
90               	e423_0	1.6190630013e+01	6.6082996813e+02	3.4925150903e+02
91               	Bottom	2.0351227848e+01	2.7728763858e+02	1.3584186329e+02
91               	Top	4.4800585933e+01	2.8066888096e+02	1.6142088274e+02
91               	e423_0	1.6179891548e+01	6.6087569735e+02	3.4939738167e+02
92               	Bottom	2.2888275684e+01	2.8240569920e+02	1.3743280854e+02
92               	Top	4.4525935246e+01	2.8705207020e+02	1.6267041945e+02
92               	e423_0	1.6169213069e+01	6.6091792447e+02	3.4953526472e+02
93               	Bottom	2.4339990115e+01	2.8648081930e+02	1.3870591770e+02
93               	Top	4.4316253181e+01	2.9296220884e+02	1.6371043911e+02
93               	e423_0	1.6158662217e+01	6.6095682095e+02	3.4966530298e+02
94               	Bottom	2.5099648506e+01	2.9108719438e+02	1.3964071083e+02
94               	Top	4.4155390982e+01	2.9796557029e+02	1.6457080684e+02
94               	e423_0	1.6148326040e+01	6.6099271671e+02	3.4978812199e+02
95               	Bottom	2.5385187601e+01	2.9524765998e+02	1.4032784581e+02
95               	Top	4.4061340245e+01	3.0222116094e+02	1.6525640957e+02
95               	e423_0	1.6138332632e+01	6.6102586189e+02	3.4990427893e+02
96               	Bottom	2.5343718609e+01	2.9847518249e+02	1.4076195205e+02
96               	Top	4.4003408362e+01	3.0566179227e+02	1.6579832894e+02
96               	e423_0	1.6128810314e+01	6.6105651275e+02	3.5001411366e+02
97               	Bottom	2.5081581645e+01	3.0077718931e+02	1.4097436483e+02
97               	Top	4.3974717747e+01	3.0826035239e+02	1.6622793642e+02
97               	e423_0	1.6119882124e+01	6.6108492201e+02	3.5011801145e+02
98               	Bottom	2.4623943421e+01	3.0221487284e+02	1.4098063684e+02
98               	Top	4.3982166946e+01	3.1012074012e+02	1.6653293084e+02
98               	e423_0	1.6111686431e+01	6.6111130851e+02	3.5021617720e+02
99               	Bottom	2.3974792427e+01	3.0285925027e+02	1.4080217755e+02
99               	Top	4.4018932887e+01	3.1116765401e+02	1.6672180140e+02
99               	e423_0	1.6104364471e+01	6.6113587936e+02	3.5030891574e+02
100              	Bottom	2.3151633442e+01	3.0273851744e+02	1.4046218927e+02
100              	Top	4.4076727430e+01	3.1139128826e+02	1.6680017986e+02
100              	e423_0	1.6098042365e+01	6.6115882476e+02	3.5039650760e+02
101              	Bottom	2.2187474952e+01	3.0187771568e+02	1.3998769072e+02
101              	Top	4.4149569131e+01	3.1092683982e+02	1.6676429202e+02
101              	e423_0	1.6092826807e+01	6.6118029346e+02	3.5047923096e+02
102              	Bottom	2.1116316833e+01	3.0037581403e+02	1.3941528483e+02
102              	Top	4.4232078427e+01	3.1033528454e+02	1.6663721574e+02
102              	e423_0	1.6088800736e+01	6.6120040617e+02	3.5055725795e+02
103              	Bottom	1.9961171813e+01	2.9838230721e+02	1.3877622941e+02
103              	Top	4.4325813306e+01	3.0944267952e+02	1.6640761730e+02
103              	e423_0	1.6086021250e+01	6.6121925782e+02	3.5063082839e+02
104              	Bottom	1.8726389842e+01	2.9610582467e+02	1.3810085156e+02
104              	Top	4.4422589667e+01	3.0820172806e+02	1.6607708237e+02
104              	e423_0	1.6084405408e+01	6.6123690984e+02	3.5070012708e+02
105              	Bottom	1.7414321222e+01	2.9384375995e+02	1.3742076571e+02
105              	Top	4.4519100346e+01	3.0662437392e+02	1.6566176180e+02
105              	e423_0	1.6083971351e+01	6.6125339924e+02	3.5076531971e+02
106              	Bottom	1.6031479607e+01	2.9162899286e+02	1.3674735086e+02
106              	Top	4.4614252709e+01	3.0477619141e+02	1.6518854039e+02
106              	e423_0	1.6084772716e+01	6.6126876868e+02	3.5082639375e+02
107              	Bottom	1.4585428627e+01	2.8950335514e+02	1.3608582689e+02
107              	Top	4.4705071257e+01	3.0275629516e+02	1.6468281133e+02
107              	e423_0	1.6086808441e+01	6.6128299309e+02	3.5088327598e+02
108              	Bottom	1.3080021055e+01	2.8755879698e+02	1.3544387916e+02
108              	Top	4.4789200390e+01	3.0065568417e+02	1.6416131458e+02
108              	e423_0	1.6090045483e+01	6.6129605694e+02	3.5093609090e+02
109              	Bottom	1.1523891426e+01	2.8567222904e+02	1.3482174096e+02
109              	Top	4.4864561837e+01	2.9857164616e+02	1.6364002307e+02
109              	e423_0	1.6094406383e+01	6.6130795104e+02	3.5098488146e+02
110              	Bottom	9.9089307687e+00	2.8370211093e+02	1.3423536357e+02
110              	Top	4.4932466269e+01	2.9658379169e+02	1.6312896663e+02
110              	e423_0	1.6099781588e+01	6.6131864696e+02	3.5102961322e+02
111              	Bottom	8.1884261907e+00	2.8183853047e+02	1.3369929662e+02
111              	Top	4.4991661053e+01	2.9473575872e+02	1.6263460989e+02
111              	e423_0	1.6105825018e+01	6.6132812066e+02	3.5107031179e+02
112              	Bottom	6.2656636010e+00	2.8018741612e+02	1.3320782105e+02
112              	Top	4.5043207227e+01	2.9304762115e+02	1.6216434734e+02
112              	e423_0	1.6112468688e+01	6.6133633260e+02	3.5110696344e+02
113              	Bottom	3.8953254184e-01	2.7875711160e+02	1.3254715193e+02
113              	Top	4.5087033201e+01	2.9155001445e+02	1.6172628805e+02
113              	e423_0	1.6119577725e+01	6.6134328076e+02	3.5113959078e+02
114              	Bottom	6.9590626892e+00	2.7753211339e+02	1.3262541589e+02
114              	Top	4.5125355497e+01	2.9025984404e+02	1.6132145686e+02
114              	e423_0	1.6127032075e+01	6.6134895370e+02	3.5116824416e+02
115              	Bottom	9.8407581569e+00	2.7648013573e+02	1.3254016042e+02
115              	Top	4.5159370938e+01	2.8915822042e+02	1.6094705460e+02
115              	e423_0	1.6134700316e+01	6.6135335630e+02	3.5119300204e+02
116              	Bottom	1.1888257518e+01	2.7556331984e+02	1.3244268498e+02
116              	Top	4.5189496642e+01	2.8821666701e+02	1.6060147169e+02
116              	e423_0	1.6142462656e+01	6.6135650734e+02	3.5121399785e+02
117              	Bottom	1.3466366763e+01	2.7474834691e+02	1.3234751488e+02
117              	Top	4.5217131808e+01	2.8740933647e+02	1.6028490301e+02
117              	e423_0	1.6150209784e+01	6.6135844210e+02	3.5123134224e+02
118              	Bottom	1.4757900669e+01	2.7401231379e+02	1.3226101859e+02
118              	Top	4.5242276285e+01	2.8671794053e+02	1.5999682229e+02
118              	e423_0	1.6157845764e+01	6.6135920256e+02	3.5124517077e+02
119              	Bottom	1.5867831853e+01	2.7333830908e+02	1.3218472055e+02
119              	Top	4.5265772618e+01	2.8612706077e+02	1.5973534554e+02
119              	e423_0	1.6165288533e+01	6.6135884777e+02	3.5125564980e+02
120              	Bottom	1.6851898655e+01	2.7271197336e+02	1.3211830853e+02
120              	Top	4.5287611656e+01	2.8560737404e+02	1.5950067074e+02
120              	e423_0	1.6172471946e+01	6.6135744999e+02	3.5126295881e+02
121              	Bottom	1.7739337391e+01	2.7212187957e+02	1.3205998757e+02
121              	Top	4.5308280316e+01	2.8513834746e+02	1.5928924939e+02
121              	e423_0	1.6179344766e+01	6.6135508934e+02	3.5126729030e+02
122              	Bottom	1.8545308759e+01	2.7156302988e+02	1.3200911313e+02
122              	Top	4.5327711061e+01	2.8472344612e+02	1.5909706177e+02
122              	e423_0	1.6185869349e+01	6.6135185592e+02	3.5126884270e+02
123              	Bottom	1.9282736604e+01	2.7100582068e+02	1.3196178347e+02
123              	Top	4.5346162951e+01	2.8434489380e+02	1.5891887863e+02
123              	e423_0	1.6192020940e+01	6.6134783615e+02	3.5126781377e+02
124              	Bottom	1.9958056266e+01	2.7046046305e+02	1.3192010681e+02
124              	Top	4.5363175871e+01	2.8396643436e+02	1.5875313548e+02
124              	e423_0	1.6197785211e+01	6.6134315304e+02	3.5126440674e+02
125              	Bottom	2.0580133427e+01	2.6992732402e+02	1.3187964069e+02
